trip_id,trip_no,station_id_depart,station_id_arrive,depart_datetime,arrive_datetime,cost_paid,class_id,train_id
1312,4548899032,1300,2809,2021-12-11 22:40,2021-12-11 15:40,26.00,3,3
1313,7317399223,1301,2810,2022-02-24 15:29,2022-02-23 21:29,49.00,1,6
1314,4418231269,1302,2811,2022-02-19 01:37,2022-02-18 01:37,39.00,3,6
1315,7276066554,1303,2812,2020-06-05 07:27,2020-06-05 03:27,90.00,3,3
1316,1787993343,1304,2813,2021-01-12 07:20,2021-01-11 12:20,67.00,3,3
1317,8468844266,1305,2814,2021-05-25 14:05,2021-05-25 03:05,6.00,3,2
1318,6066586472,1306,2815,2020-12-05 16:23,2020-12-04 19:23,42.00,1,2
1319,9633958982,1307,2816,2020-06-10 18:39,2020-06-10 09:39,85.00,1,4
1320,5876641678,1308,2817,2020-04-07 12:05,2020-04-06 16:05,28.00,1,4
1321,9875529432,1309,2818,2020-06-23 19:38,2020-06-23 12:38,82.00,3,3
1322,9606803400,1310,2819,2020-03-07 03:59,2020-03-06 08:59,29.00,1,3
1323,9862262061,1311,2820,2022-04-14 08:25,2022-04-13 10:25,38.00,1,8
1324,6244847138,1312,2669,2022-03-21 09:59,2022-03-21 00:59,39.00,1,8
1325,7220515259,1313,2821,2020-10-14 16:21,2020-10-14 10:21,19.00,1,9
1326,7329221394,1314,2822,2020-09-20 23:17,2020-09-20 21:17,51.00,2,12
1327,9022131618,1315,2823,2020-10-17 10:11,2020-10-16 18:11,44.00,3,6
1328,4656655690,1316,2824,2022-02-12 19:12,2022-02-11 21:12,39.00,1,6
1329,6564925653,1317,2825,2021-07-16 17:53,2021-07-16 06:53,77.00,3,12
1330,7955935008,1318,2826,2021-07-25 21:46,2021-07-25 09:46,98.00,1,10
1331,3243919873,1319,2827,2021-02-20 15:44,2021-02-19 22:44,36.00,1,10
1332,4302138561,1320,2828,2022-05-11 03:48,2022-05-10 13:48,72.00,1,19
1333,3340018136,1321,2829,2021-04-04 15:06,2021-04-03 17:06,32.00,3,16
1334,2656778669,1322,2830,2022-01-12 20:27,2022-01-12 05:27,3.00,3,6
1335,2209136267,1323,2831,2020-08-01 06:17,2020-07-31 11:17,46.00,2,6
1336,7841720333,1324,2832,2020-08-26 06:12,2020-08-25 06:12,88.00,1,20
1337,9768490299,1325,2833,2020-06-23 01:42,2020-06-22 03:42,85.00,2,9
1338,5320030295,1326,2834,2022-01-12 13:01,2022-01-12 12:01,61.00,2,14
1339,5090284914,1327,2835,2020-03-04 19:35,2020-03-04 05:35,39.00,3,1
1340,6542857780,1328,2836,2020-03-19 14:18,2020-03-19 04:18,20.00,1,16
1341,5165886419,1329,2837,2021-04-27 12:49,2021-04-27 02:49,20.00,2,7
1342,8187648111,1330,2838,2021-01-01 00:29,2020-12-31 08:29,89.00,1,7
1343,8059161309,1331,809,2021-11-06 11:24,2021-11-06 10:24,99.00,3,11
1344,1475664700,1332,2839,2022-02-09 13:46,2022-02-09 06:46,49.00,2,11
1345,9426456325,1333,2840,2021-03-12 03:51,2021-03-11 22:51,92.00,3,14
1346,3610829002,1334,2841,2021-03-07 04:06,2021-03-06 10:06,93.00,3,14
1347,5357744974,1335,2842,2020-11-29 08:10,2020-11-28 12:10,39.00,3,12
1348,7526274693,1336,2843,2020-04-24 14:14,2020-04-24 13:14,83.00,2,21
1349,2089460528,1337,2844,2022-04-03 21:56,2022-04-03 12:56,2.00,2,21
1350,2886521649,1338,2845,2020-06-06 16:14,2020-06-05 23:14,22.00,3,21
1351,6946557613,1339,2846,2020-02-05 19:01,2020-02-05 11:01,9.00,3,21
1352,4708416804,1340,2847,2022-04-24 03:49,2022-04-23 17:49,11.00,2,4
1353,4581798130,1341,2848,2020-02-01 06:59,2020-01-31 23:59,81.00,3,4
1354,7467830487,1342,2849,2022-05-19 21:20,2022-05-19 09:20,44.00,3,16
1355,1061968122,1343,2850,2021-03-05 04:20,2021-03-05 01:20,50.00,2,11
1356,4473012182,1344,2851,2021-04-29 10:31,2021-04-28 19:31,46.00,2,11
1357,7751188738,1345,2852,2020-12-10 03:23,2020-12-09 12:23,68.00,3,13
1358,7138039848,1346,2853,2020-06-22 19:00,2020-06-21 22:00,67.00,3,13
1359,3753948305,1347,2854,2021-01-03 23:50,2021-01-03 10:50,7.00,1,5
1360,1892041666,1348,2855,2020-01-28 04:54,2020-01-27 13:54,74.00,1,19
1361,5537921475,1349,2856,2020-05-15 12:00,2020-05-15 10:00,51.00,3,12
1362,1434891196,1350,2857,2020-08-26 16:57,2020-08-26 15:57,54.00,1,12
1363,1271070765,1351,2858,2020-06-15 05:14,2020-06-14 17:14,44.00,2,11
1364,8707336045,1352,2859,2021-05-24 08:39,2021-05-23 08:39,88.00,1,11
1365,1432952098,1353,2860,2021-06-10 08:05,2021-06-09 13:05,64.00,1,11
1366,3748129034,1354,2861,2020-02-08 11:13,2020-02-08 04:13,6.00,1,11
1367,4607931569,1355,2862,2022-04-20 17:21,2022-04-19 18:21,8.00,1,18
1368,8165764774,1356,2863,2020-04-30 09:55,2020-04-29 12:55,33.00,1,18
1369,1608004831,1357,2864,2020-06-12 22:14,2020-06-12 11:14,92.00,2,19
1370,1066475722,1358,2865,2020-05-07 23:31,2020-05-07 05:31,48.00,2,17
1371,8530765594,1359,2866,2020-11-15 08:45,2020-11-14 17:45,30.00,3,17
1372,4009172733,1360,2867,2021-12-07 01:37,2021-12-06 01:37,80.00,2,8
1373,7426562473,1361,2868,2021-05-19 20:46,2021-05-19 01:46,50.00,1,8
1374,4732658578,1362,2869,2021-06-26 01:18,2021-06-25 11:18,31.00,3,20
1375,2877140535,1363,2870,2020-01-29 21:39,2020-01-29 18:39,72.00,2,21
1376,7168669493,1364,2871,2022-01-03 12:48,2022-01-02 18:48,5.00,3,1
1377,9913009971,1365,2872,2021-03-26 08:22,2021-03-26 05:22,0.00,3,1
1378,3106534187,1366,2873,2022-01-24 06:23,2022-01-24 00:23,77.00,3,9
1379,8968623969,1367,2874,2020-03-03 14:51,2020-03-02 21:51,44.00,1,8
1380,8698224122,1368,2875,2021-04-24 16:11,2021-04-24 07:11,62.00,3,20
1381,5764082581,1369,2876,2020-07-08 15:59,2020-07-08 14:59,14.00,3,20
1382,4360397793,1370,2877,2022-05-06 09:29,2022-05-05 09:29,96.00,3,1
1383,4512519801,1371,2878,2021-04-18 06:25,2021-04-17 08:25,70.00,1,21
1384,4863745128,1372,2879,2020-11-30 15:36,2020-11-29 22:36,54.00,2,21
1385,5564218207,1373,2880,2021-09-04 20:57,2021-09-03 23:57,25.00,2,11
1386,3847074680,1374,2807,2022-03-23 14:01,2022-03-23 08:01,82.00,2,11
1387,6122615146,557,2881,2020-02-23 23:48,2020-02-23 16:48,32.00,1,3
1388,4702343483,1375,2882,2021-03-02 06:54,2021-03-01 16:54,69.00,2,3
1389,2787578596,1376,2883,2020-04-02 22:19,2020-04-02 17:19,58.00,1,5
1390,9078330932,1377,2884,2021-04-11 09:02,2021-04-11 00:02,88.00,3,5
1391,4096205341,1378,2885,2020-03-07 07:26,2020-03-06 20:26,49.00,2,9
1392,2541523429,1379,2886,2021-11-29 19:35,2021-11-29 16:35,19.00,3,5
1393,6981039965,1380,2887,2022-02-07 08:21,2022-02-07 05:21,75.00,3,17
1394,6543766680,1381,2888,2020-06-27 22:51,2020-06-27 19:51,2.00,1,17
1395,9158739470,1382,2889,2020-05-13 09:58,2020-05-12 18:58,35.00,3,13
1396,8033368704,1383,2890,2022-04-12 01:18,2022-04-11 16:18,12.00,3,9
1397,7379413794,1384,2891,2020-02-27 13:44,2020-02-27 11:44,86.00,2,20
1398,3751842753,1385,2892,2020-11-11 06:59,2020-11-10 06:59,46.00,1,17
1399,5937261163,1386,2893,2020-05-26 19:31,2020-05-25 22:31,31.00,1,17
1400,9270505421,1387,2894,2020-03-31 18:38,2020-03-31 15:38,34.00,2,20
1401,5908057617,1388,2895,2021-06-29 09:52,2021-06-29 05:52,49.00,1,14
1402,3254833311,1389,2896,2021-08-27 17:52,2021-08-27 06:52,51.00,1,14
1403,3951126987,1390,2897,2021-12-08 20:00,2021-12-08 14:00,3.00,3,6
1404,6963594326,1391,2898,2021-09-12 13:14,2021-09-11 17:14,84.00,3,6
1405,4145227146,1392,2899,2020-12-20 04:47,2020-12-19 21:47,91.00,1,9
1406,9247158666,1393,2900,2020-04-25 12:05,2020-04-24 19:05,85.00,2,9
1407,5384221624,1394,2901,2020-01-28 08:28,2020-01-27 22:28,47.00,1,22
1408,6339667331,1395,2902,2021-06-30 10:52,2021-06-29 22:52,29.00,2,4
1409,1440838198,1396,2903,2020-04-16 03:39,2020-04-15 08:39,13.00,2,4
1410,5159456166,1397,2904,2021-10-23 06:00,2021-10-22 06:00,77.00,1,9
1411,9066179152,1398,2905,2021-11-03 19:40,2021-11-02 22:40,86.00,2,9
1412,2171608626,1399,2906,2020-02-10 16:43,2020-02-09 17:43,86.00,3,15
1413,5824441215,1400,2907,2020-09-21 23:24,2020-09-21 01:24,73.00,3,15
1414,6248059384,1401,2908,2021-02-28 12:41,2021-02-28 10:41,71.00,3,22
1415,9493268568,1402,2909,2022-04-10 17:12,2022-04-09 18:12,59.00,2,22
1416,7014776342,1403,2910,2020-09-29 05:14,2020-09-28 18:14,19.00,1,6
1417,2826050108,1404,2124,2021-01-30 05:59,2021-01-29 22:59,43.00,2,6
1418,5575553600,1405,2911,2022-04-17 16:41,2022-04-17 03:41,97.00,2,9
1419,9509123206,1406,2912,2021-05-12 13:18,2021-05-12 09:18,10.00,2,18
1420,9035268036,1407,2913,2021-07-18 22:33,2021-07-17 22:33,51.00,1,18
1421,9475636706,1408,2914,2021-07-27 17:44,2021-07-26 21:44,69.00,1,4
1422,6593511731,1409,2915,2021-02-18 05:05,2021-02-17 13:05,39.00,2,4
1423,2492471295,1410,2916,2020-12-10 06:14,2020-12-09 14:14,34.00,2,22
1424,2235964827,1411,2917,2020-12-28 00:49,2020-12-27 11:49,75.00,2,9
1425,6293780019,1412,2918,2021-12-31 05:50,2021-12-31 01:50,83.00,1,16
1426,3724767689,1413,2919,2021-02-17 13:35,2021-02-17 06:35,46.00,2,12
1427,2595022300,1414,2920,2021-12-18 22:21,2021-12-18 05:21,50.00,2,9
1428,2955654113,1415,2921,2021-03-08 06:03,2021-03-08 03:03,76.00,2,2
1429,9255006420,1416,2922,2021-08-04 13:22,2021-08-04 01:22,16.00,2,10
1430,4069745423,1417,2923,2020-12-27 14:12,2020-12-27 07:12,66.00,1,10
1431,5734884384,1418,2924,2021-06-11 22:38,2021-06-11 13:38,7.00,1,4
1432,7963776059,1419,2692,2020-03-09 22:33,2020-03-09 00:33,22.00,1,4
1433,8129982148,1420,2925,2022-04-26 09:06,2022-04-25 14:06,10.00,3,17
1434,2164325937,1421,2926,2022-01-04 22:48,2022-01-04 08:48,4.00,3,17
1435,5945459067,1422,2927,2022-04-26 21:32,2022-04-26 07:32,43.00,3,20
1436,6441690124,1423,2928,2020-02-01 18:33,2020-01-31 19:33,64.00,3,20
1437,7503108922,1424,2929,2022-01-17 21:58,2022-01-17 07:58,0.00,3,11
1438,8787380795,1425,2930,2020-03-09 14:48,2020-03-09 00:48,35.00,2,11
1439,2670958677,1426,199,2021-10-03 02:41,2021-10-02 11:41,66.00,2,22
1440,9351933465,1185,1642,2020-09-26 11:59,2020-09-26 04:59,90.00,1,12
1441,9076014628,1427,2931,2020-09-30 21:38,2020-09-30 19:38,50.00,3,18
1442,2983850762,1428,2932,2020-08-28 07:09,2020-08-27 09:09,47.00,1,18
1443,6777348421,1429,2933,2021-12-07 22:13,2021-12-07 02:13,3.00,3,8
1444,7077203537,1430,2934,2020-03-14 17:26,2020-03-14 03:26,7.00,2,10
1445,3223100096,1431,2935,2020-01-25 06:35,2020-01-25 00:35,34.00,2,10
1446,8381302541,1432,90,2020-08-25 08:35,2020-08-24 21:35,76.00,2,2
1447,5906349774,1433,2936,2021-12-10 23:32,2021-12-10 07:32,43.00,1,11
1448,1586127962,1434,2937,2020-04-11 02:11,2020-04-11 00:11,94.00,1,6
1449,4179391117,1435,2938,2022-05-07 00:42,2022-05-06 10:42,82.00,2,6
1450,8324898045,1436,2939,2020-11-03 23:55,2020-11-03 11:55,13.00,2,17
1451,5195361014,1437,2940,2021-12-12 16:12,2021-12-12 02:12,5.00,2,17
1452,4769487641,1438,2941,2020-05-20 06:46,2020-05-19 15:46,14.00,3,13
1453,1611083459,1439,2942,2020-04-12 19:08,2020-04-12 13:08,89.00,3,13
1454,1472758324,1440,2943,2021-12-02 05:53,2021-12-01 12:53,29.00,1,2
1455,9903973491,1441,2944,2020-06-23 12:40,2020-06-22 17:40,36.00,3,2
1456,2638068221,1442,2945,2021-02-15 22:20,2021-02-15 03:20,41.00,1,8
1457,8573682638,1443,2946,2021-06-25 05:16,2021-06-24 16:16,72.00,2,8
1458,5647339321,1444,2947,2021-03-30 01:28,2021-03-29 03:28,25.00,3,3
1459,1230462413,1445,2948,2021-05-13 10:10,2021-05-12 20:10,29.00,2,3
1460,4638259321,1446,2949,2021-07-05 18:41,2021-07-05 17:41,48.00,3,13
1461,7270177824,1447,2950,2021-12-03 11:20,2021-12-02 22:20,26.00,2,13
1462,6387488056,1448,2951,2020-06-26 04:12,2020-06-25 16:12,39.00,1,10
1463,5880076928,1449,2952,2022-04-05 15:45,2022-04-05 05:45,10.00,3,11
1464,7347605023,1450,2953,2020-10-12 02:12,2020-10-11 10:12,76.00,3,11
1465,1642025875,1451,2954,2021-05-19 21:32,2021-05-19 20:32,59.00,3,9
1466,6622233353,1452,2955,2020-11-19 04:08,2020-11-18 13:08,4.00,3,9
1467,3900439792,1453,2956,2020-06-25 14:23,2020-06-25 07:23,27.00,3,4
1468,5311649398,1454,2957,2020-05-05 18:25,2020-05-05 05:25,49.00,2,12
1469,2985443445,1455,2958,2021-04-06 15:49,2021-04-06 10:49,54.00,1,12
1470,9244059096,1456,2959,2020-10-27 03:27,2020-10-26 19:27,42.00,1,13
1471,6644479036,1457,2960,2022-05-12 01:18,2022-05-11 08:18,16.00,2,10
1472,7697837034,1458,2961,2020-12-26 05:26,2020-12-26 00:26,62.00,3,3
1473,2380956500,1459,2962,2021-04-11 19:30,2021-04-10 23:30,47.00,1,17
1474,5287235895,1460,2963,2022-04-02 07:09,2022-04-01 13:09,9.00,2,7
1475,7006881852,1461,2964,2021-02-02 08:49,2021-02-02 06:49,94.00,3,7
1476,6427978847,1462,2965,2022-03-16 15:26,2022-03-15 17:26,71.00,3,11
1477,7697640558,1463,2966,2020-01-31 00:01,2020-01-30 09:01,21.00,2,11
1478,8482337180,1464,2967,2021-06-07 10:36,2021-06-06 10:36,17.00,1,22
1479,7319866520,1465,2968,2020-11-13 23:40,2020-11-13 20:40,96.00,1,22
1480,4326762080,1466,2969,2021-03-27 10:53,2021-03-27 08:53,50.00,2,22
1481,6007269799,1467,2970,2020-10-16 23:14,2020-10-16 14:14,88.00,2,12
1482,7985331553,1468,421,2020-12-26 16:59,2020-12-25 16:59,45.00,3,20
1483,8612579237,1469,2971,2020-11-28 11:11,2020-11-28 10:11,66.00,3,6
1484,8941568653,1470,2972,2020-10-20 09:30,2020-10-20 01:30,65.00,2,11
1485,3463373218,1471,2973,2021-05-25 04:31,2021-05-24 16:31,3.00,2,14
1486,9016543105,1472,2974,2021-10-30 17:54,2021-10-29 18:54,43.00,3,14
1487,1532819780,1473,2975,2021-03-06 20:49,2021-03-06 18:49,31.00,3,8
1488,8341416110,1474,2976,2021-12-31 17:15,2021-12-30 23:15,20.00,1,8
1489,6168001565,1475,1978,2021-03-01 16:32,2021-03-01 04:32,85.00,1,5
1490,9487989852,1476,2977,2021-04-01 06:35,2021-03-31 08:35,17.00,3,16
1491,5543870119,1477,2978,2021-12-08 01:27,2021-12-07 14:27,20.00,2,20
1492,6949570445,997,2979,2021-03-10 14:55,2021-03-10 04:55,35.00,3,20
1493,6097524939,1478,2980,2020-01-27 05:26,2020-01-26 05:26,27.00,1,19
1494,5637181573,1479,2981,2020-10-28 19:12,2020-10-28 11:12,61.00,1,19
1495,1105635283,1480,2982,2021-10-25 05:58,2021-10-25 01:58,75.00,2,9
1496,4464193250,1481,2983,2020-07-31 05:11,2020-07-30 06:11,25.00,2,21
1497,3836629139,1482,2984,2020-01-15 15:05,2020-01-15 04:05,35.00,2,21
1498,3704037620,1483,2985,2021-12-21 05:45,2021-12-20 10:45,78.00,1,17
1499,4217439868,1484,2986,2020-07-31 01:26,2020-07-30 04:26,92.00,3,16
1500,7566585582,1133,2987,2021-10-06 13:09,2021-10-06 07:09,56.00,1,16
1501,1427586084,1485,2988,2020-10-07 00:21,2020-10-06 06:21,31.00,2,15
1502,4112028036,1486,2989,2022-03-19 09:24,2022-03-18 21:24,73.00,3,10
1503,6727478742,1487,2990,2020-07-27 16:04,2020-07-27 07:04,81.00,1,10
1504,7130064605,1488,2991,2020-08-24 01:10,2020-08-23 07:10,12.00,1,16
1505,2428552648,1489,2992,2020-07-23 00:10,2020-07-22 05:10,39.00,2,5
1506,7155913113,1490,2993,2022-01-15 21:20,2022-01-15 11:20,45.00,1,5
1507,3311715170,1491,2994,2022-02-27 03:28,2022-02-26 03:28,58.00,2,12
1508,9010601353,1492,2995,2021-09-26 23:15,2021-09-26 19:15,79.00,2,12
1509,9038703240,1493,2996,2021-01-15 13:40,2021-01-15 02:40,52.00,1,20
1510,7818078718,1494,2997,2021-01-01 15:54,2021-01-01 12:54,63.00,2,20
1511,8660069034,1495,2998,2022-04-11 03:53,2022-04-10 15:53,35.00,1,20
1512,5014956879,1496,2999,2021-05-14 07:51,2021-05-14 05:51,30.00,3,20
1513,4844181058,1497,3000,2020-07-18 07:33,2020-07-17 08:33,12.00,1,21
1514,5275494481,1498,3001,2021-04-21 11:08,2021-04-21 06:08,71.00,2,21
1515,7398460409,1499,3002,2022-02-10 03:52,2022-02-09 07:52,55.00,1,10
1516,4433200848,1500,3003,2022-05-17 02:59,2022-05-16 03:59,83.00,1,10
1517,9036171784,1501,3004,2020-02-04 21:26,2020-02-04 08:26,58.00,2,1
1518,1040121926,1502,3005,2022-02-14 12:21,2022-02-13 14:21,71.00,2,1
1519,8965847759,1503,3006,2021-11-15 01:25,2021-11-14 14:25,40.00,2,4
1520,7521597479,1504,3007,2022-01-19 14:59,2022-01-19 10:59,63.00,2,8
1521,3768086502,1505,3008,2021-08-04 06:01,2021-08-03 13:01,46.00,2,7
1522,2279373441,1506,3009,2021-07-19 09:06,2021-07-19 04:06,8.00,1,7
1523,3245646218,1507,3010,2020-09-23 03:27,2020-09-22 21:27,50.00,2,12
1524,8106012285,1508,3011,2021-05-25 03:05,2021-05-24 18:05,66.00,2,12
1525,7141812127,1509,3012,2022-01-25 14:20,2022-01-24 23:20,27.00,2,18
1526,4477453889,1510,3013,2020-03-17 08:42,2020-03-16 16:42,90.00,3,6
1527,5060685060,1511,3014,2021-10-08 16:09,2021-10-08 01:09,84.00,1,6
1528,9545484062,1512,3015,2021-01-28 11:59,2021-01-27 16:59,99.00,1,9
1529,6066918351,1513,3016,2022-01-06 16:57,2022-01-05 18:57,30.00,2,4
1530,3965522612,1514,3017,2020-12-14 05:16,2020-12-13 08:16,26.00,3,4
1531,6547652668,1515,3018,2022-03-02 04:41,2022-03-01 11:41,96.00,3,22
1532,6955503781,1516,3019,2021-06-12 13:00,2021-06-12 06:00,20.00,3,7
1533,7403503452,1517,3020,2022-02-23 22:58,2022-02-23 21:58,38.00,3,7
1534,1433835454,1518,3021,2021-12-29 12:39,2021-12-29 07:39,12.00,3,19
1535,3924136573,1519,3022,2020-07-08 06:12,2020-07-07 15:12,42.00,1,19
1536,3863772037,1520,3023,2022-03-28 02:31,2022-03-27 12:31,54.00,1,19
1537,4307283460,1521,3024,2021-08-11 21:42,2021-08-11 20:42,73.00,1,7
1538,4854326099,1522,3025,2020-01-29 16:36,2020-01-28 20:36,37.00,1,4
1539,8154193946,1523,3026,2021-12-19 10:15,2021-12-18 21:15,63.00,3,4
1540,2777572816,1524,3027,2022-02-12 13:04,2022-02-12 08:04,16.00,3,18
1541,3922867612,1525,3028,2021-11-22 16:48,2021-11-22 11:48,77.00,2,16
1542,4495687759,1526,2999,2021-01-15 01:52,2021-01-14 17:52,38.00,1,13
1543,2593692705,1527,3029,2021-01-14 18:26,2021-01-14 12:26,33.00,3,13
1544,2412857856,1528,3030,2020-10-12 12:46,2020-10-11 21:46,15.00,3,14
1545,8698074321,1529,3031,2021-08-08 14:47,2021-08-07 18:47,25.00,2,14
1546,4120864256,1530,3032,2020-04-28 02:52,2020-04-27 23:52,38.00,1,12
1547,1985679153,1531,3033,2020-06-24 16:04,2020-06-24 15:04,67.00,2,7
1548,5317642006,1532,3034,2020-10-10 09:52,2020-10-10 03:52,47.00,2,7
1549,6448884497,1533,3035,2022-04-23 02:02,2022-04-22 23:02,90.00,3,12
